datetime,wavelengths,mean,std,max,min
20200104225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.204075, 0.387085, 43.432457, 39.087746, 74.39521, 85.98103, 73.86368, 0.162468, 0.24859, 3.041816, 13.222047]","[1.499258, 0.264942, 15.624128, 11.846191, 23.140192, 24.962986, 16.319084, 1.31076, 1.918784, 0.955278, 4.288302]","[18.732327, 3.556224, 69.32914, 62.272587, 112.15451, 125.16119, 99.60757, 20.28078, 27.049498, 6.5214, 23.250425]","[0.0, 0.0, 2.154653, 8.524796, 6.356106, 9.559381, 15.918298, 0.0, 0.0, 0.199635, 0.656574]"
20200105005744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.139098, 0.371307, 43.06969, 38.81272, 73.94102, 85.53397, 73.679054, 0.086537, 0.153789, 3.039017, 13.198581]","[1.243812, 0.232502, 15.377296, 11.66333, 22.761244, 24.5379, 16.04448, 0.835396, 1.446239, 0.95014, 4.237677]","[19.731693, 3.556224, 69.2024, 62.064663, 110.51423, 124.71656, 99.29235, 20.28078, 27.049498, 6.488127, 23.289047]","[0.0, 0.0, 2.281397, 8.836678, 6.356106, 10.004003, 16.075905, 0.0, 0.0, 0.199635, 0.617952]"
20200105015743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.308254, 0.380934, 42.978447, 38.719524, 73.784195, 85.35732, 73.61777, 0.252016, 0.368312, 3.038812, 13.192947]","[1.817742, 0.256128, 15.254706, 11.556707, 22.560299, 24.30688, 15.889921, 1.578141, 2.264208, 0.945254, 4.205228]","[20.661337, 3.556224, 69.07565, 62.064663, 110.3092, 124.04963, 99.44996, 20.28078, 27.049498, 6.421582, 23.173182]","[0.0, 0.0, 2.534886, 8.940638, 6.766176, 9.781692, 15.287869, 0.0, 0.0, 0.232907, 0.811061]"
20200105025743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.517695, 0.393084, 42.899105, 38.663914, 73.709595, 85.24715, 73.62717, 0.456597, 0.607244, 3.04057, 13.194323]","[2.082657, 0.263602, 15.124166, 11.459296, 22.36967, 24.08429, 15.762451, 1.822136, 2.44338, 0.942113, 4.177198]","[18.778809, 3.556224, 68.948906, 61.960705, 110.10416, 124.271935, 99.29235, 20.28078, 27.049498, 6.371674, 23.057316]","[0.0, 0.0, 2.154653, 8.316874, 6.15107, 9.114757, 15.130263, 0.0, 0.0, 0.199635, 0.695195]"
20200105035744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.671192, 0.402925, 42.903225, 38.638542, 73.713234, 85.3032, 73.6365, 0.667406, 0.839308, 3.039993, 13.208735]","[1.979329, 0.261214, 15.06894, 11.400887, 22.275473, 23.984953, 15.689772, 1.919265, 2.431757, 0.93987, 4.163221]","[17.872406, 3.556224, 68.948906, 61.75278, 110.3092, 124.271935, 99.13474, 20.28078, 26.77121, 6.288492, 22.864206]","[0.0, 0.0, 2.281397, 8.836678, 6.356106, 9.781692, 15.76069, 0.0, 0.0, 0.207953, 0.77244]"
20200105045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.838543, 0.412927, 43.00435, 38.708534, 73.862976, 85.39893, 73.66085, 0.885893, 1.11329, 3.04162, 13.216638]","[1.803712, 0.246871, 15.08798, 11.407633, 22.293423, 23.96705, 15.658621, 1.929886, 2.416541, 0.938701, 4.154348]","[19.057701, 3.556224, 94.931496, 61.648823, 111.33437, 124.04963, 98.81953, 20.28078, 27.049498, 6.230266, 22.825584]","[0.0, 0.0, 2.154653, 8.420834, 6.15107, 9.33707, 14.499835, 0.0, 0.0, 0.17468, 0.733818]"
20200105095744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.160964, 0.610252, 47.145493, 41.43745, 79.97507, 91.43999, 75.972244, 3.172222, 4.085098, 3.076029, 13.464223]","[2.793889, 0.351498, 17.23964, 13.169129, 25.72904, 27.414997, 17.006783, 2.893112, 3.651903, 0.95261, 4.302574]","[17.430824, 3.501344, 112.16872, 82.23308, 166.28394, 178.29353, 114.1074, 20.28078, 25.574575, 6.205311, 24.177353]","[0.0, 0.0, 2.154653, 9.356482, 6.15107, 9.33707, 15.603084, 0.0, 0.0, 0.199635, 0.733818]"
20200105115743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.704594, 0.697537, 48.26501, 42.193604, 81.58217, 92.97299, 76.46523, 3.784864, 4.84378, 3.078796, 13.508614]","[2.895206, 0.395792, 18.189608, 13.858233, 27.29512, 29.074339, 17.716148, 3.00133, 3.775246, 0.960526, 4.407757]","[14.734858, 3.556224, 118.63268, 86.39151, 174.89543, 184.29596, 116.313896, 20.28078, 24.85103, 6.25522, 24.293219]","[0.0, 0.003659, 2.281397, 9.14856, 6.561142, 9.559381, 15.287869, 0.0, 0.0, 0.17468, 0.77244]"
20200105155744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.733356, 0.520537, 46.04325, 40.840206, 78.219864, 89.68728, 75.13087, 2.084595, 2.57214, 3.071634, 13.351202]","[1.891409, 0.285896, 17.255789, 13.12217, 25.836693, 27.82072, 17.722097, 2.598194, 3.227638, 0.98088, 4.512059]","[11.713515, 2.652534, 91.255905, 71.62907, 143.93504, 156.50705, 107.96073, 17.98563, 21.650728, 6.213629, 23.32767]","[0.0, 0.0, 2.281397, 9.460443, 6.15107, 9.559381, 16.233513, 0.0, 0.0, 0.207953, 0.733818]"
20200105175744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.019514, 0.456284, 44.78765, 39.981163, 76.31604, 87.796104, 74.43804, 1.264068, 1.559696, 3.073358, 13.289022]","[1.686129, 0.246342, 16.568514, 12.51284, 24.644981, 26.557812, 17.25043, 2.224368, 2.821481, 0.981823, 4.472042]","[11.434622, 3.442806, 77.947754, 62.16862, 132.04297, 142.50145, 100.868416, 16.39989, 20.120152, 6.29681, 23.289047]","[0.0, 0.0, 2.281397, 9.252522, 6.15107, 9.114757, 15.918298, 0.0, 0.0, 0.17468, 0.695195]"
20200105185743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.826153, 0.440657, 44.500717, 39.797527, 75.897026, 87.40516, 74.30976, 0.964078, 1.217116, 3.078368, 13.296327]","[1.655212, 0.238558, 16.349314, 12.322453, 24.275446, 26.152447, 17.02804, 1.983406, 2.556043, 0.979416, 4.442978]","[17.291378, 3.307435, 76.9338, 61.960705, 126.507, 135.16518, 100.23799, 20.28078, 26.576408, 6.305128, 23.211803]","[0.0, 0.0, 2.281397, 9.252522, 6.766176, 10.226314, 16.233513, 0.0, 0.0, 0.166362, 0.733818]"
20200105205744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.499392, 0.418253, 44.093433, 39.51963, 75.31886, 86.86874, 74.19556, 0.473937, 0.639186, 3.085533, 13.301608]","[1.671368, 0.243445, 16.069725, 12.073936, 23.805134, 25.63544, 16.704206, 1.543208, 2.092325, 0.973303, 4.385378]","[19.615488, 3.556224, 71.86403, 61.85674, 116.05019, 128.27353, 100.23799, 20.28078, 27.049498, 6.221948, 23.057316]","[0.0, 0.0, 2.66163, 9.14856, 7.381284, 11.115558, 17.494366, 0.0, 0.0, 0.232907, 0.811061]"
20200105215743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.343721, 0.404049, 43.88318, 39.394012, 75.05827, 86.58048, 74.129105, 0.294726, 0.416704, 3.087961, 13.304142]","[1.696723, 0.251787, 15.856285, 11.933125, 23.489264, 25.292538, 16.507145, 1.437773, 2.040873, 0.970905, 4.354336]","[19.89438, 3.556224, 74.27217, 61.85674, 112.76962, 125.16119, 100.08038, 20.28078, 27.049498, 6.147084, 23.018694]","[0.0, 0.0, 2.408142, 9.564404, 6.561142, 10.004003, 15.76069, 0.0, 0.0, 0.216271, 0.811061]"
20200105225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.213918, 0.391676, 43.71895, 39.266014, 74.808784, 86.40519, 74.08481, 0.16394, 0.257844, 3.088604, 13.311895]","[1.550733, 0.257933, 15.63337, 11.795312, 23.138792, 24.94672, 16.31078, 1.278979, 1.946659, 0.96909, 4.322392]","[18.546398, 3.556224, 69.2024, 61.75278, 110.51423, 124.71656, 99.76517, 20.28078, 27.049498, 6.088858, 23.095938]","[0.0, 0.0, 2.534886, 9.14856, 6.971212, 10.670936, 16.548725, 0.0, 0.0, 0.207953, 0.77244]"
20200105235744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.105884, 0.379265, 43.604763, 39.18945, 74.67787, 86.28568, 74.07533, 0.065575, 0.120713, 3.089364, 13.30994]","[1.076538, 0.234824, 15.471666, 11.707652, 22.8921, 24.68058, 16.168163, 0.734669, 1.271628, 0.967581, 4.292274]","[19.104183, 3.556224, 123.19548, 61.648823, 199.29468, 201.4139, 99.76517, 20.28078, 27.049498, 6.113812, 22.864206]","[0.0, 0.0, 2.915119, 9.564404, 7.176248, 10.893247, 17.967186, 0.0, 0.0, 0.241225, 0.849684]"
20200106035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.677264, 0.41395, 43.602856, 39.09524, 74.71825, 86.36078, 74.22404, 0.670669, 0.844093, 3.094504, 13.351212]","[2.022441, 0.263703, 15.059405, 11.474289, 22.168991, 23.822355, 15.621133, 1.954389, 2.470411, 0.9461, 4.154822]","[18.313986, 3.435488, 68.69542, 61.129017, 109.89913, 124.04963, 99.44996, 20.28078, 26.799038, 6.113812, 22.516607]","[0.0, 0.0, 2.66163, 8.940638, 7.381284, 10.670936, 16.548725, 0.0, 0.0, 0.216271, 0.888305]"
20200106045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.829366, 0.425408, 43.886555, 39.26669, 75.11424, 86.75618, 74.443375, 0.863065, 1.083778, 3.099636, 13.381929]","[1.816993, 0.250967, 15.059439, 11.492325, 22.11855, 23.733782, 15.543096, 1.913891, 2.38976, 0.94207, 4.122587]","[18.151299, 3.515979, 88.34079, 61.232975, 109.89913, 123.82731, 99.29235, 20.28078, 27.049498, 6.08054, 22.439363]","[0.0, 0.0, 2.154653, 8.420834, 6.15107, 9.33707, 14.972655, 0.0, 0.0, 0.191317, 0.656574]"
20200106065743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.414275, 0.469362, 45.14568, 40.045376, 76.958435, 88.546036, 75.15221, 1.462503, 1.889589, 3.113002, 13.466853]","[1.88113, 0.244635, 15.365889, 11.772342, 22.501593, 24.012129, 15.516119, 2.157546, 2.7303, 0.935728, 4.076685]","[18.104816, 3.545248, 83.77799, 66.2231, 127.5322, 139.83371, 100.710815, 20.28078, 27.049498, 6.155402, 22.477985]","[0.0, 0.0, 2.534886, 8.732716, 6.971212, 10.226314, 16.548725, 0.0, 0.0, 0.224589, 0.695195]"
20200106075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.875629, 0.507446, 46.050262, 40.660736, 78.33675, 89.88076, 75.64556, 1.893778, 2.4592, 3.120628, 13.519121]","[2.137849, 0.267171, 15.669502, 12.064583, 22.981075, 24.46027, 15.628871, 2.370623, 3.009781, 0.932805, 4.074802]","[17.31462, 3.556224, 93.66405, 71.31718, 141.47461, 153.83931, 104.650986, 18.56985, 21.539413, 6.196993, 22.593851]","[0.0, 0.0, 2.66163, 9.0446, 7.176248, 11.115558, 16.391117, 0.0, 0.0, 0.207953, 0.849684]"
20200106095743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.074755, 0.618393, 48.130062, 42.009396, 81.45795, 92.95156, 76.864334, 3.038574, 3.930709, 3.137416, 13.660423]","[2.738122, 0.336258, 16.492508, 12.788702, 24.358137, 25.812609, 16.032259, 2.761417, 3.512747, 0.929169, 4.101229]","[16.617386, 3.556224, 108.74663, 79.738014, 162.59329, 172.95807, 110.95526, 20.28078, 24.65623, 6.246902, 24.138733]","[0.0, 0.0, 2.534886, 9.0446, 6.971212, 9.781692, 16.706333, 0.0, 0.0, 0.249543, 0.849684]"
20200106115744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.624181, 0.70479, 49.11675, 42.667885, 82.883255, 94.33556, 77.29431, 3.669215, 4.703088, 3.140165, 13.703889]","[2.862513, 0.375185, 17.229233, 13.329022, 25.62646, 27.16611, 16.586008, 2.937166, 3.716711, 0.936615, 4.1864]","[14.153831, 3.380608, 114.83035, 83.480606, 169.15443, 178.29353, 111.9009, 20.28078, 25.018002, 6.29681, 26.26294]","[0.0, 0.0, 2.408142, 9.460443, 6.766176, 10.448625, 16.863937, 0.0, 0.0, 0.232907, 0.811061]"
20200106125743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.425631, 0.685073, 48.847122, 42.500668, 82.48247, 93.89048, 77.04428, 3.558072, 4.53578, 3.130672, 13.650337]","[2.740528, 0.363665, 17.370836, 13.403483, 25.909668, 27.531933, 16.872307, 2.963847, 3.718976, 0.94559, 4.248248]","[13.363633, 3.483051, 109.760574, 80.777626, 165.46379, 174.95888, 110.48244, 20.28078, 24.517086, 6.246902, 25.644987]","[0.0, 0.0, 2.408142, 9.460443, 6.971212, 11.337869, 16.548725, 0.0, 0.0, 0.224589, 0.617952]"
20200106135744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.005108, 0.632187, 48.169353, 42.09165, 81.44842, 92.90166, 76.529495, 3.251468, 4.101182, 3.121598, 13.578469]","[2.55867, 0.337571, 17.304613, 13.323051, 25.839943, 27.56931, 17.050947, 2.969926, 3.680202, 0.95687, 4.307612]","[12.643159, 3.098891, 103.42336, 77.450874, 159.51776, 169.4011, 109.06399, 20.28078, 23.79354, 6.246902, 24.370462]","[0.0, 0.0, 2.154653, 8.940638, 6.15107, 8.892446, 15.287869, 0.0, 0.0, 0.191317, 0.656574]"
20200106155743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.734531, 0.527052, 46.503292, 41.004253, 78.95355, 90.50563, 75.5534, 2.042839, 2.509906, 3.112436, 13.454839]","[1.897409, 0.28124, 16.646217, 12.759261, 24.78015, 26.607405, 16.913643, 2.489096, 3.094734, 0.970485, 4.340946]","[11.295176, 3.556224, 85.552414, 69.445885, 135.52858, 149.8377, 104.9662, 18.799366, 22.346445, 6.321765, 23.211803]","[0.0, 0.0, 1.77442, 9.0446, 5.535963, 8.892446, 14.657441, 0.0, 0.0, 0.141408, 0.540708]"
20200106165744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.302199, 0.491005, 45.79075, 40.55273, 77.872246, 89.3296, 75.15513, 1.582687, 1.927814, 3.112063, 13.428138]","[1.740696, 0.265359, 16.309637, 12.468336, 24.191057, 25.961662, 16.71068, 2.321678, 2.907308, 0.973613, 4.329204]","[10.853594, 3.497686, 82.257065, 66.2231, 136.34872, 150.94926, 102.12927, 17.27622, 21.149813, 6.338401, 23.250425]","[0.0, 0.0, 2.281397, 9.0446, 6.561142, 10.004003, 16.233513, 0.0, 0.0, 0.216271, 0.77244]"
20200106175744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.018734, 0.464759, 45.25206, 40.20655, 77.049995, 88.60242, 74.88585, 1.234628, 1.513278, 3.113437, 13.397578]","[1.678553, 0.252549, 16.078218, 12.264005, 23.777903, 25.54363, 16.547962, 2.157776, 2.733461, 0.975342, 4.311309]","[11.504345, 2.502528, 81.24311, 62.58447, 133.06815, 147.83691, 99.44996, 16.44162, 20.231466, 6.363354, 23.095938]","[0.0, 0.0, 2.154653, 8.732716, 6.356106, 10.004003, 16.706333, 0.0, 0.0, 0.224589, 0.695195]"
20200106195743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.658418, 0.432896, 44.64323, 39.819054, 76.183136, 87.7916, 74.65922, 0.706195, 0.908768, 3.120938, 13.390775]","[1.647055, 0.238877, 15.809665, 12.036649, 23.337725, 25.082687, 16.359362, 1.775474, 2.322602, 0.977985, 4.287546]","[19.499283, 3.406219, 73.00473, 61.544857, 121.17609, 135.6098, 99.60757, 20.28078, 25.964178, 6.330083, 23.018694]","[0.0, 0.0, 2.281397, 8.836678, 6.15107, 9.781692, 16.391117, 0.0, 0.0, 0.224589, 0.733818]"
20200106215744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.340182, 0.408047, 44.28255, 39.607986, 75.66698, 87.307465, 74.515434, 0.31735, 0.436554, 3.122778, 13.398164]","[1.686911, 0.252667, 15.506636, 11.829451, 22.878984, 24.614073, 16.12869, 1.556117, 2.136312, 0.976792, 4.243671]","[19.801416, 3.556224, 69.07565, 61.336933, 110.51423, 124.71656, 99.29235, 20.28078, 25.90852, 6.263538, 22.94145]","[0.0, 0.0, 1.901164, 8.628756, 5.535963, 8.225512, 14.184621, 0.0, 0.0, 0.158044, 0.617952]"
20200106225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.190237, 0.39467, 44.166412, 39.491, 75.47805, 87.12675, 74.44843, 0.167285, 0.247654, 3.12386, 13.382154]","[1.410901, 0.252754, 15.369355, 11.742124, 22.654188, 24.378088, 16.008018, 1.317446, 1.875065, 0.977306, 4.215412]","[18.499916, 3.556224, 69.07565, 61.129017, 110.51423, 124.71656, 99.13474, 20.28078, 26.799038, 6.172039, 22.94145]","[0.0, 0.0, 2.027909, 8.628756, 5.740999, 8.670135, 13.869407, 0.0, 0.0, 0.182998, 0.656574]"
20200107025744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.534102, 0.406086, 43.657703, 39.118317, 74.83291, 86.50647, 74.20534, 0.464497, 0.624072, 3.123805, 13.352855]","[2.141889, 0.261709, 14.981202, 11.510166, 22.061481, 23.706053, 15.609256, 1.861498, 2.490504, 0.966385, 4.119117]","[18.17454, 3.446464, 68.56867, 60.71317, 109.69409, 123.605, 98.34671, 20.28078, 26.659895, 6.055585, 22.55523]","[0.0, 0.0, 2.154653, 8.628756, 6.356106, 9.33707, 15.76069, 0.0, 0.0, 0.207953, 0.617952]"
20200107045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.848355, 0.424882, 43.86865, 39.22983, 75.13574, 86.8693, 74.41846, 0.88921, 1.115917, 3.132897, 13.393505]","[1.85195, 0.246275, 14.863883, 11.419933, 21.820805, 23.403046, 15.361146, 1.949184, 2.436629, 0.962376, 4.065033]","[17.291378, 3.358656, 68.56867, 60.505253, 109.69409, 123.82731, 97.873886, 20.28078, 25.964178, 6.047267, 22.439363]","[0.0, 0.0, 2.027909, 8.316874, 5.946034, 8.892446, 15.287869, 0.0, 0.0, 0.17468, 0.695195]"
20200107065744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.433464, 0.462991, 44.927258, 39.904434, 76.70988, 88.35168, 75.075806, 1.525244, 1.957619, 3.147512, 13.47765]","[1.920859, 0.237897, 15.130173, 11.679743, 22.187706, 23.692177, 15.380866, 2.263198, 2.850713, 0.964959, 4.051914]","[18.337227, 3.545248, 82.890785, 67.78251, 125.89191, 132.71976, 98.031494, 20.28078, 27.049498, 6.072221, 22.323498]","[0.0, 0.0, 2.281397, 8.628756, 6.15107, 9.559381, 15.76069, 0.0, 0.0, 0.216271, 0.695195]"
20200107075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.892465, 0.49961, 45.77733, 40.456978, 77.98894, 89.52795, 75.48496, 1.97429, 2.543612, 3.156496, 13.515216]","[2.17139, 0.258143, 15.482584, 12.003968, 22.762928, 24.243422, 15.566044, 2.52601, 3.185591, 0.969381, 4.068917]","[17.802683, 3.241579, 90.748924, 72.98055, 134.91347, 141.16757, 99.922775, 20.28078, 25.741549, 6.12213, 22.36212]","[0.0, 0.0, 2.281397, 8.732716, 6.15107, 10.004003, 15.76069, 0.0, 0.0, 0.158044, 0.733818]"
20200107085744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.427456, 0.546759, 46.733513, 41.068565, 79.40439, 90.90056, 75.96381, 2.493006, 3.207298, 3.163797, 13.567234]","[2.451904, 0.290371, 15.910555, 12.37938, 23.486671, 24.977419, 15.823422, 2.76538, 3.490372, 0.97362, 4.100754]","[18.662603, 3.556224, 123.19548, 84.624176, 143.1149, 151.6162, 103.54774, 20.28078, 27.049498, 6.421582, 22.439363]","[0.0, 0.0, 2.534886, 8.836678, 6.766176, 10.226314, 15.603084, 0.0, 0.0, 0.216271, 0.811061]"
20200107095744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.047634, 0.603279, 47.614834, 41.65124, 80.73464, 92.226974, 76.39171, 3.112277, 3.998762, 3.168335, 13.606196]","[2.711828, 0.325193, 16.459724, 12.814734, 24.407244, 25.915743, 16.16649, 2.95646, 3.734247, 0.9785, 4.146172]","[19.080942, 3.556224, 103.04313, 78.28256, 152.54654, 160.06403, 105.59663, 20.28078, 27.049498, 6.180357, 23.5594]","[0.0, 0.0, 2.154653, 8.316874, 5.946034, 9.114757, 14.657441, 0.0, 0.0, 0.199635, 0.733818]"
20200107125742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.368086, 0.671878, 48.43598, 42.1943, 81.81164, 93.256676, 76.51014, 3.591903, 4.566869, 3.164086, 13.583479]","[2.671329, 0.366089, 17.630194, 13.610975, 26.345816, 28.003517, 17.253698, 3.079049, 3.849157, 1.010583, 4.352374]","[16.408216, 3.556224, 101.522194, 79.322174, 153.77675, 159.61942, 109.85201, 20.28078, 25.07366, 6.230266, 23.868378]","[0.0, 0.003659, 2.408142, 9.14856, 6.971212, 10.670936, 16.548725, 0.0, 0.0, 0.216271, 0.695195]"
20200107135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.917164, 0.622268, 47.99654, 41.916836, 81.15005, 92.64999, 76.258575, 3.215124, 4.054259, 3.159191, 13.553436]","[2.468773, 0.33928, 17.520103, 13.502882, 26.20438, 27.945646, 17.381338, 2.978939, 3.699798, 1.019657, 4.39952]","[12.24806, 3.505003, 97.84661, 76.51523, 147.01057, 158.28554, 111.42808, 20.28078, 24.21097, 6.25522, 22.748339]","[0.0, 0.0, 2.154653, 8.836678, 5.946034, 9.114757, 15.445477, 0.0, 0.0, 0.182998, 0.656574]"
20200107145743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.232272, 0.56849, 47.39737, 41.533703, 80.24492, 91.73167, 75.97362, 2.509268, 3.140966, 3.159277, 13.526524]","[2.097744, 0.309311, 17.170122, 13.217613, 25.641813, 27.410969, 17.270054, 2.624704, 3.28035, 1.02355, 4.405994]","[12.131855, 3.333046, 91.5094, 73.3964, 139.01419, 153.17238, 108.27593, 18.548985, 22.318619, 6.305128, 22.94145]","[0.0, 0.0, 2.534886, 9.14856, 6.561142, 10.004003, 16.075905, 0.0, 0.0, 0.207953, 0.811061]"
20200107165744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.231543, 0.492827, 46.078136, 40.688713, 78.29118, 89.8772, 75.39546, 1.49499, 1.822739, 3.162228, 13.496718]","[1.67222, 0.273681, 16.304276, 12.490149, 24.19255, 25.9625, 16.698116, 2.194708, 2.764756, 1.019552, 4.355212]","[14.502447, 3.497686, 85.17219, 65.59933, 138.39908, 154.50624, 102.28688, 17.401411, 21.01067, 6.454854, 22.94145]","[0.0, 0.0, 2.534886, 9.356482, 6.971212, 10.448625, 16.075905, 0.0, 0.0, 0.241225, 0.849684]"
20200107185743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.792225, 0.448543, 45.16988, 40.1054, 76.96452, 88.57354, 74.969025, 0.921253, 1.150351, 3.164812, 13.471034]","[1.609957, 0.243746, 15.800564, 12.032592, 23.35395, 25.078138, 16.22718, 1.937434, 2.487106, 1.010867, 4.29573]","[18.918255, 3.556224, 79.84892, 62.792393, 132.86311, 148.72615, 99.44996, 20.28078, 27.049498, 6.538036, 22.902828]","[0.0, 0.0, 2.281397, 9.0446, 6.356106, 9.559381, 16.233513, 0.0, 0.0, 0.17468, 0.77244]"
20200108005744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.131171, 0.382367, 43.889423, 39.21884, 75.10074, 86.74438, 74.30633, 0.082532, 0.145668, 3.152876, 13.381944]","[1.192102, 0.233073, 15.051845, 11.470095, 22.172981, 23.826136, 15.459378, 0.837454, 1.40122, 0.987838, 4.144057]","[20.335962, 3.556224, 68.44193, 60.71317, 109.489044, 123.16038, 97.873886, 20.28078, 27.049498, 6.330083, 22.94145]","[0.0, 0.0, 2.534886, 9.356482, 6.766176, 10.004003, 16.706333, 0.0, 0.0, 0.241225, 0.849684]"
20200108045744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.825762, 0.425275, 44.179474, 39.328148, 75.63205, 87.32812, 74.73018, 0.87375, 1.09436, 3.164367, 13.489259]","[1.82291, 0.246639, 14.654243, 11.231296, 21.48773, 23.012287, 14.904448, 1.932371, 2.406286, 0.958187, 4.00607]","[17.802683, 3.37695, 70.08961, 60.505253, 110.71926, 122.71575, 97.71628, 20.28078, 27.049498, 6.138766, 22.632471]","[0.0, 0.0, 2.788374, 9.14856, 7.176248, 10.893247, 17.967186, 0.0, 0.0, 0.232907, 0.849684]"
